"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRPL24",0.0400593136290886,-0.383060776759403,0.097,0.131,1
"LINC01184",0.0403637253393381,0.495181576182696,0.114,0.083,1
"SAT1",0.0404480936334558,-0.264480590097726,0.381,0.427,1
"NUP210",0.040472778594685,-0.349373288548661,0.145,0.185,1
"INTS10",0.0404741133833035,-0.276382113510286,0.182,0.228,1
"SEC11C",0.0406731178650361,-0.281370794769022,0.288,0.339,1
"SCAMP1",0.0407078469107925,-0.473887612365064,0.078,0.109,1
"GTF2B",0.0408540262286834,0.364477125665675,0.244,0.205,1
"APOL6",0.0409233646527224,-0.309075183967742,0.19,0.235,1
"C7orf50",0.041031488274796,-0.295857051477906,0.139,0.178,1
