"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRIP10",0.19871715330222,-0.554178243104075,0.092,0.112,1
"AK6",0.199851457504915,0.350122070301631,0.182,0.163,1
"ABL2",0.200012527323828,0.261955192216643,0.149,0.125,1
"CASP6",0.200051915988018,-0.250394451623232,0.109,0.132,1
"SLC7A1",0.200466815689308,-0.407294725508197,0.095,0.115,1
"APPL2",0.201566119533907,0.283159171199983,0.121,0.099,1
"RARS2",0.202348508351854,0.462597581421285,0.22,0.19,1
"CD3G",0.205170370728385,0.429318462758807,0.106,0.086,1
"KIZ",0.205389367096176,-0.328714487227983,0.091,0.112,1
"BCL2A1",0.205657415755912,0.473814187077064,0.202,0.179,1
"SLFN11",0.206825409796995,0.427877289545753,0.219,0.198,1
"NT5C3B",0.207036614207739,0.490626224837293,0.148,0.128,1
"STRADB",0.208643369152401,-0.292433125416862,0.105,0.125,1
"SESN3",0.208930285968859,0.365409709582323,0.248,0.228,1
"THAP1",0.209663981241842,0.556512937228565,0.183,0.163,1
"BCKDHB",0.210255191433827,0.499725900211533,0.123,0.104,1
"CMKLR1",0.211857480179251,0.37692155610908,0.101,0.081,1
"ADGRG5",0.212073986276641,0.373757176230955,0.122,0.101,1
"CBFA2T2",0.212600221028249,0.289385068221695,0.116,0.096,1
"CSNK1G3",0.212726568735973,0.258883691724765,0.316,0.296,1
"ITCH",0.212882848906258,0.302336524001878,0.434,0.421,1
"SNAPC1",0.212958201083302,0.462966591341698,0.13,0.112,1
"ABCD4",0.213218118543313,0.431271663883399,0.188,0.169,1
"FAHD1",0.213639166798213,-0.313470668017516,0.112,0.133,1
"SBF1",0.214335799721634,0.640236983004734,0.118,0.098,1
"TRAPPC13",0.216542108991992,-0.325175527592229,0.106,0.127,1
"GNGT2",0.217832879111697,-0.270503420061313,0.09,0.111,1
"UBXN2B",0.218382969663805,0.286755655249612,0.204,0.18,1
"P2RY10",0.218744284358621,0.521499043653098,0.105,0.086,1
"MED19",0.220363866518069,-0.276636326276988,0.151,0.172,1
"XPNPEP3",0.220771708457377,0.335312220016855,0.149,0.128,1
"ZC3H3",0.220786735848023,-0.404057163976046,0.089,0.107,1
