"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZBTB10",0.000209254396584531,0.505895340373621,0.246,0.176,1
"ECHDC1",0.000214428821811766,-0.460922155265518,0.21,0.284,1
"ECH1",0.000215487072415126,-0.441065336299432,0.222,0.299,1
"HSPD1",0.000223194204274488,-0.475141364045605,0.216,0.289,1
"SH3GLB1",0.000224735352872956,-0.469621300804507,0.211,0.284,1
"ITM2C",0.000224986296672458,-0.642152984893721,0.105,0.166,1
"ANXA2",0.000227153515726932,-0.33315886868424,0.177,0.247,1
"ORAI3",0.000228015489573277,-0.732583568173594,0.058,0.107,1
"CARD16",0.000229044508973469,-0.509483360465378,0.166,0.235,1
"SRI",0.000231705096478084,-0.404788420933467,0.266,0.347,1
"CYSLTR1",0.000232358207490864,-0.445487649836935,0.157,0.23,1
"RAB8A",0.000236895487197012,-0.484531573458408,0.235,0.309,1
"PTPN18",0.000239141220020007,-0.698138143271674,0.137,0.2,1
"OARD1",0.000240461549487566,-0.455655804502881,0.133,0.203,1
"IFI35",0.000240937408067227,-0.895944192967309,0.07,0.121,1
"FBXW5",0.00024758196712848,-0.483120135812597,0.103,0.163,1
"SNX18",0.00024866802038763,-1.0282433387151,0.066,0.115,1
"RAB21",0.000254384166433363,0.56144534093191,0.305,0.238,1
"POP5",0.000257679353261205,-0.576560441826341,0.119,0.182,1
"PA2G4",0.00026504836851008,-0.439478845774662,0.26,0.341,1
"MTDH",0.000266307554960374,-0.289363599740994,0.533,0.615,1
"TPR",0.00027469165644475,-0.303105140825554,0.337,0.427,1
"USP16",0.000277142709149407,0.427258457187908,0.404,0.323,1
"REEP5",0.000278115041540914,-0.409428517811436,0.266,0.344,1
"IMMP1L",0.000279777549067696,-0.773005973388338,0.077,0.129,1
"LITAF",0.000283059128486917,-0.361541247532405,0.247,0.331,1
"IMMT",0.000285624091525578,-0.63896106887451,0.105,0.164,1
"TERF2IP",0.000291328235170641,0.477495717837175,0.445,0.388,1
"CEP63",0.000293342770545064,-0.55484286456729,0.074,0.127,1
"DUSP5",0.00029464055433983,0.761384165049833,0.163,0.107,1
"BTK",0.000296692341101491,-0.305438264435149,0.279,0.363,1
"TBC1D10C",0.000299420203072365,-0.348765850668364,0.294,0.38,1
"HIF1A",0.000309512338487695,0.449673877169796,0.404,0.332,1
"FNTA",0.00031368840069116,-0.598908317658564,0.15,0.215,1
"SGK1",0.000321585329465532,0.772426398415839,0.153,0.098,1
"DBP",0.00032609764546093,-1.10131459868084,0.059,0.106,1
"CNN2",0.000331438459516468,-0.302167367775722,0.358,0.45,1
"PDCD7",0.000331786428027056,-0.54463706706211,0.141,0.204,1
"EFR3A",0.000341798233547726,-0.801368392569844,0.075,0.127,1
"PSMC4",0.000342113504330148,-0.54117143775202,0.146,0.21,1
"TNFRSF1B",0.000356873770191567,-0.913225920990134,0.087,0.14,1
"TRIP12",0.000358708529277054,-0.578135609906231,0.176,0.24,1
"PDLIM2",0.000363892865465609,-0.574575957017726,0.125,0.186,1
"UBE2J1",0.000366651690507209,-0.320731314406983,0.292,0.374,1
"MRPL34",0.000368441705315929,-0.416516140361,0.182,0.254,1
"BLNK",0.000368538879125808,-0.360270921830605,0.214,0.294,1
"IDH3G",0.000368557878244584,-0.592279648939102,0.142,0.205,1
"IL16",0.000375105155727057,-0.488708715207038,0.226,0.296,1
"NDUFS7",0.000376634876217647,-0.391880188157981,0.231,0.302,1
"SYVN1",0.000378065423202317,-0.583427440065955,0.085,0.139,1
"SLAMF6",0.000378381834689256,-0.635907458417334,0.114,0.172,1
"TMEM134",0.000378839010898999,-0.439362947473052,0.244,0.314,1
