"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"OTULIN",0.106093294173698,0.686011741545495,0.138,0.111,1
"CR1",0.106131395100973,0.40204919950658,0.188,0.156,1
"SCAMP2",0.106326777292805,-0.253083867130761,0.19,0.227,1
"OGFOD3",0.106343154586809,-0.514877109353518,0.076,0.101,1
"CCNT2",0.106483595324934,0.363556535948715,0.195,0.161,1
"MRNIP",0.10660432508358,-0.294596060373693,0.118,0.149,1
"ZNF217",0.106949537516517,-0.293114010238927,0.192,0.228,1
"ARHGEF2",0.107132404766659,-0.389547238739323,0.127,0.158,1
"DCAF13",0.107407370046659,0.353236813257564,0.193,0.158,1
"PTRHD1",0.107712786456719,-0.273673129176752,0.29,0.322,1
